StockCode,Description,TotalSales,TotalRevenue,AvgUnitPrice,SalesFrequency,PCA1,PCA2,UMAP1,UMAP2,Cluster_KMeans,Cluster_Label,Marketing_Recommendation
23002,TRAVEL CARD WALLET SKULLS,2052,860.4,0.41957746478873237,140,0.8832700567093202,-0.9037610889294754,-0.32999188,-1.2855523,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23003,TRAVEL CARD WALLET VINTAGE ROSE ,541,225.78,0.41886792452830185,52,0.11710545124128273,-0.9907322470052307,3.1974561,-0.48978776,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23004,TRAVEL CARD WALLET PANTRY,1853,779.9,0.42976190476190473,123,0.8120362841182129,-0.903632319386673,0.018347938,-1.1070095,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23005,TRAVEL CARD WALLET I LOVE LONDON,4346,1767.72,0.4193258426966292,175,1.2305812620622283,-0.8661964301029899,-1.7281033,-1.5256041,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23006,TRAVEL CARD WALLET FLOWER MEADOW,1693,709.62,0.4195384615384615,130,0.7886164622269043,-0.9146518038681651,0.0551872,-1.0608006,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23007, SPACEBOY BABY GIFT SET,449,7048.549999999999,16.513380281690143,142,0.7501380126891994,2.0549865567114685,4.794291,10.121087,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23008,DOLLY GIRL BABY GIFT SET,419,6534.049999999999,16.416666666666668,120,0.6823603253557818,2.041217242337205,4.847198,10.119285,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23009,I LOVE LONDON BABY GIFT SET,209,3262.5499999999997,16.425409836065572,61,0.24612712492185335,1.9930282024871462,5.101623,9.926399,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23010,CIRCUS PARADE BABY GIFT SET,285,4444.75,16.47808988764045,89,0.4576089991670932,2.0196868719725574,4.992178,10.037041,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23012,GLASS APOTHECARY BOTTLE PERFUME,1014,3763.6400000000003,3.8817000000000004,198,0.9999937701686711,0.5998513557113619,1.4479619,8.857204,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23013,GLASS APOTHECARY BOTTLE TONIC,865,3211.09,3.885580110497238,180,0.9137622043599566,0.5909432608363714,1.5973974,8.68969,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23014,GLASS APOTHECARY BOTTLE ELIXIR,798,2951.78,3.9079012345679014,160,0.8525261123653514,0.5888625364883159,1.6782527,8.653106,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23015,CORDIAL GLASS JUG,36,297.0,8.25,15,-0.8351098266492092,1.140075428777112,6.763892,7.9874105,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23016,GLASS TWIST BON BON JAR,69,512.85,7.723684210526316,19,-0.539029541010147,1.1040720487397484,5.952006,8.249118,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23017,APOTHECARY MEASURING JAR,64,751.4000000000001,12.178571428571429,21,-0.4985189445738232,1.5867310978792504,6.105645,8.946834,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23018,LARGE APOTHECARY MEASURING JAR ,50,587.2,12.2975,20,-0.6089156216579348,1.583350179177834,6.156544,8.922121,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23019,SMALL APOTHECARY MEASURING JAR ,81,629.05,8.078571428571427,28,-0.38313090261502625,1.1672613706039776,5.7794447,8.369406,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23020,GLASS  SONGBIRD STORAGE JAR,176,2092.0,12.33125,72,0.18939286831760888,1.676825942885934,4.984256,9.658272,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23021,GLASS BONNE JAM JAR,117,475.95000000000005,4.134,25,-0.3313907286559007,0.5120005554968453,5.3392687,6.5560637,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,416,795.6800000000001,2.0295652173913044,21,0.040034677810687674,-0.06724109078718005,3.372714,3.769183,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,260,411.44,1.7039130434782608,23,-0.15512041871383395,-0.22708717644312312,3.796081,3.6335251,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,254,662.0600000000001,2.73,10,-0.279515000848257,0.1448027809660565,4.5926795,5.1723127,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23025,DRAWER KNOB VINTAGE GLASS BALL,317,669.61,2.1245652173913046,46,0.12675807049116167,-0.0196198738623507,2.8191872,4.3013186,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23026,DRAWER KNOB VINTAGE GLASS STAR,503,1016.97,2.106727272727273,53,0.33605886366497184,-0.00485780755297302,2.0150795,4.4872556,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,287,596.96,2.08,27,-0.03634537529723808,-0.05334852415929192,3.5700111,3.9943879,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1241,1990.29,1.6590434782608694,114,0.8456371006645906,-0.1326331206996054,-0.20337912,5.1384144,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23029,DRAWER KNOB CRACKLE GLAZE GREEN,1284,2080.2,1.6471014492753622,138,0.9065688549815862,-0.13035048767494672,-0.45544285,5.1905417,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23031,DRAWER KNOB CRACKLE GLAZE PINK,1228,1987.8,1.6471014492753622,138,0.8884563935305008,-0.13254545017895555,-0.43367594,5.148463,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23032,DRAWER KNOB CRACKLE GLAZE IVORY,2250,3606.9,1.6446236559139784,182,1.194583104828733,-0.09932725526358085,-1.3737806,6.105998,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23033,DRAWER KNOB CERAMIC RED,679,943.75,1.4398305084745764,59,0.4300971097138616,-0.2821684067819283,1.3575373,3.2638307,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23034,DRAWER KNOB CERAMIC BLACK,935,1314.95,1.4425,78,0.6256845132144407,-0.25821518190881737,0.4976945,3.7522118,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23035,DRAWER KNOB CERAMIC IVORY,2071,2915.5899999999997,1.4538323353293412,166,1.1208929638964122,-0.1978723953961799,-1.569921,5.8051577,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,182,227.5,1.25,15,-0.42157338719946214,-0.472232990407874,4.9631023,2.3747303,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23037,CANDLE HOLDER SILVER MADELINE,193,315.29,1.7299999999999998,18,-0.3237836997373976,-0.23336274720602776,4.654463,3.6356883,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23038,T-LIGHT HOLDER SILVER SAUCER,41,38.03,1.2299999999999998,6,-1.2704327072281043,-0.599946567978239,8.148746,2.0674174,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23039,T-LIGHT HOLDER SILVER HEART HANDLE,192,370.79999999999995,1.9369565217391302,22,-0.2539408481121961,-0.1349308502643582,4.548644,3.9008234,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23040,PAPER LANTERN 9 POINT SNOW STAR ,246,1318.5,5.728947368421053,36,0.07586769266566507,0.8707133994791242,4.179877,7.7838774,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23041,PAPER LANTERN 9 POINT SNOW STAR,260,1079.0,4.15,48,0.14150586569969065,0.5701671220446154,3.5406718,7.3875127,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23042,PAPER LANTERN 7 POINT SNOW STAR,99,658.35,6.65,25,-0.34106603199332153,0.9767920018549563,5.485616,8.013311,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,75,468.75,6.25,19,-0.5204868074886991,0.8940862176389539,5.787979,7.3395805,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23044,PAPER LANTERN 9 POINT HOLLY STAR S,100,415.0,4.15,24,-0.39951404419034775,0.5088670965745086,5.447363,6.5159225,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23045,PAPER LANTERN 5 POINT STAR MOON 30,116,481.40000000000003,4.15,23,-0.34970894450160406,0.5149732044281733,5.358878,6.57543,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23046,PAPER LANTERN 9 POINT DELUXE STAR,347,2091.55,6.623529411764706,34,0.21106333622092258,1.0301481134554176,3.9601693,8.1277895,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23047,PAPER LANTERN 5 POINT SEQUIN STAR,58,333.5,5.75,25,-0.5706688660435536,0.8037205962863123,5.829951,7.033207,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,560,2248.14,4.192500000000001,85,0.5736772246814296,0.6253303536984931,2.4475813,8.249473,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23049,RECYCLED ACAPULCO MAT RED,435,3572.75,8.24526627218935,169,0.71617835844749,1.3138355424949932,3.3371885,9.964766,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23050,RECYCLED ACAPULCO MAT GREEN,459,3763.55,8.240909090909092,176,0.7469327235710252,1.3166694703122404,3.3246362,9.957821,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23051,RECYCLED ACAPULCO MAT BLUE,335,2741.35,8.237969924812031,133,0.554649572471753,1.2946225821887474,3.6488838,9.722507,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23052,RECYCLED ACAPULCO MAT TURQUOISE,571,4694.75,8.246380090497738,221,0.888405165633478,1.3332702914417776,3.134064,10.105296,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23053,RECYCLED ACAPULCO MAT PINK,318,2589.9,8.231395348837209,129,0.5256760143323539,1.2902104309044795,3.7556212,9.6507635,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23054,RECYCLED ACAPULCO MAT LAVENDER,266,2189.7,8.242660550458716,109,0.41689080630525344,1.280136751057832,4.0131593,9.446612,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23055,IVORY CHANDELIER T-LIGHT HOLDER,560,1286.72,5.562894736842105,36,0.22703218278228365,0.8000832045829436,3.853194,7.917908,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,866,2789.66,6.155526315789474,37,0.47075881715318535,0.9465569504879805,3.4546213,8.495632,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,674,1646.14,4.576585365853659,41,0.3642026283113966,0.6444523324872707,3.5257847,7.7611513,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23058,CHRISTMAS HANGING SNOWFLAKE,486,421.02000000000004,1.1129545454545455,44,0.14403776189694217,-0.5042318925681519,2.8092458,1.9468194,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23060,HEART BEADED TRELLIS DECORATION,244,507.52000000000004,2.08,39,-0.017720089367623176,-0.05263151641535236,3.547492,4.271984,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23061,VINTAGE EMBOSSED HEART,946,1177.46,1.2476136363636365,88,0.6421973304136254,-0.3553574106382497,0.21299103,3.6043327,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23064,CINDERELLA CHANDELIER ,220,3617.6000000000004,43.01136363636363,22,-0.06757220707468004,2.963627304745472,6.336963,9.463197,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23065,LARGE DECO JEWELLERY STAND,256,3102.8,12.470652173913043,92,0.39958382728295194,1.7133489781163893,4.8034515,9.914482,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23066,SMALL DECO JEWELLERY STAND,245,1963.65,8.228947368421052,76,0.29454215069733997,1.263617271077768,4.175347,9.277455,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23067,HANGING ENGRAVED METAL HEART,274,1137.1000000000001,4.15,71,0.2529323649469351,0.5817304779299562,3.2548113,7.6063824,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23068,ALUMINIUM STAMPED HEART,801,1927.2500000000002,2.4775757575757575,130,0.7548992314551032,0.17520352513359916,0.6357509,6.2807016,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23069,EDWARDIAN PHOTO FRAME,87,543.75,6.25,31,-0.3508035625201983,0.9122623342093497,5.373056,7.790125,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23070,EDWARDIAN HEART PHOTO FRAME,147,610.0500000000001,4.15,33,-0.1730541670625443,0.5344546252166336,4.5318074,6.9026604,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23071,MARIE ANTOIENETT TRINKET BOX GOLD,313,1180.1,10.31388888888889,17,-0.1354905120744684,1.383886020249244,5.133744,8.878439,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23072,MARIE ANTOINETTE TRINKET BOX SILVER,326,1099.0,10.772727272727273,22,-0.09049939555264178,1.4229509723246307,5.1080165,8.931123,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23073,GEORGIAN TRINKET BOX,141,1681.5,12.408474576271187,59,0.054421457945434085,1.6681102961706313,5.1161222,9.530368,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23074,EMBOSSED HEART TRINKET BOX,221,444.02000000000004,2.0634285714285716,35,-0.08896673402730151,-0.0689451681857799,3.9558144,4.263741,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23075,DOUBLE CERAMIC PARLOUR HOOK,465,1910.55,4.144805194805195,77,0.4821522051804089,0.6066610915342053,2.5649538,8.17112,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23076,ICE CREAM SUNDAE LIP GLOSS,7896,9638.16,1.2449193548387096,248,1.7331514464206896,-0.23378965935079152,-2.9768686,7.284707,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
23077,DOUGHNUT LIP GLOSS ,9642,11615.7,1.241818181818182,308,1.8615559497997143,-0.2219973817538636,-3.0167656,7.4145174,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
23078,ICE CREAM PEN LIP GLOSS ,6607,8077.31,1.2450704225352112,213,1.6262058359544838,-0.2455798487988443,-2.8821485,7.1478443,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
23079,TOADSTOOL BEDSIDE LIGHT ,248,2198.6,8.936666666666666,104,0.38498911895872134,1.3600642354806767,4.0764556,9.500784,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23080,RED METAL BOX TOP SECRET,998,7920.78,8.358977777777778,221,1.103830308989559,1.3691742755415615,2.8213303,10.389748,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23081,GREEN METAL BOX ARMY SUPPLIES,453,3606.39,8.337043478260869,115,0.6348078023864004,1.3142073803041032,3.411974,9.879456,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23082,SET 6 PAPER TABLE LANTERN HEARTS ,2260,8110.68,3.722639405204461,263,1.3854833747246869,0.6059281019385083,0.007605726,9.209874,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23083,SET 6 PAPER TABLE LANTERN STARS ,1859,6735.88,3.761132075471698,209,1.2542574682447547,0.6008603998144142,0.32395568,9.16491,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23084,RABBIT NIGHT LIGHT,27153,51251.24,2.0127703523693805,801,2.562865965790959,0.20828869219294127,-2.7357712,8.991192,1,Premium Best Seller,"Stock tinggi, kampanye besar, bundling premium, optimalkan margin"
23085,ANTIQUE SILVER BAUBLE LAMP  ,369,3437.7000000000003,10.069230769230769,72,0.45679829538451366,1.4901577055116653,4.2308097,9.742571,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23086,ZINC  STAR T-LIGHT HOLDER ,1191,1367.79,1.2325,36,0.5121755643645975,-0.3802200543803915,1.7371601,3.1779935,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23087,ZINC  HEART T-LIGHT HOLDER,830,997.1800000000001,1.237142857142857,49,0.4471701529197196,-0.3835841229522648,1.4910314,3.162891,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23088,ZINC HEART FLOWER T-LIGHT HOLDER,760,947.18,1.306315789473684,57,0.45079963458178884,-0.34824053070936817,1.3953971,3.203906,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23089,GLASS BON BON JAR,2135,3495.27,1.7758394160583941,134,1.1006863680327004,-0.05536615539177251,-1.0963422,6.175762,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23090,VINTAGE GLASS T-LIGHT HOLDER,2129,1722.7900000000002,0.8575999999999999,122,0.9748114341602427,-0.5544569260154466,-1.1616551,-0.02412531,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23091,ZINC HERB GARDEN CONTAINER,559,3419.5,6.287616580310881,192,0.8122565904370627,1.046500675217086,2.4674559,9.450677,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23092,LARGE ANTIQUE WHITE PHOTO FRAME,507,3568.26,7.80144,125,0.6801306846065647,1.2465156719534154,3.3344882,9.9170265,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23093,SMALL PARISIENNE HEART PHOTO FRAME ,915,2122.67,2.472845528455285,123,0.7878109942238041,0.17518694595757434,0.55809134,6.3150306,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23094,LE GRAND TRAY CHIC SET,147,1837.5,12.5,74,0.13283004570169754,1.6872146457066055,5.047906,9.59687,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23096,PETIT TRAY CHIC,993,1606.73,1.728974358974359,117,0.7607985198516103,-0.11407891781038182,0.102836154,4.944101,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23099,FRENCH CARRIAGE LANTERN,132,858.9000000000001,6.584545454545455,54,-0.05356396883059525,0.9968935870031721,4.5881615,8.196296,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23100,SILVER BELLS TABLE DECORATION,2090,2562.1,1.246164383561644,213,1.1637534355321841,-0.29931291231600843,-1.6976991,5.305671,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23101,SILVER STARS TABLE DECORATION,1942,1569.6200000000001,0.8265445026178011,190,1.0429809370755156,-0.5664987437854658,-1.5688317,-0.25090784,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23102,SILVER HEARTS TABLE DECORATION,1231,995.33,0.8268794326241135,139,0.786799196894639,-0.595168025906325,-0.6153756,0.10380824,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23103,BELL HEART DECORATION,3931,6442.95,1.6475535168195719,316,1.5526800050450438,-0.056586731977221555,-2.3784814,7.2629642,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23104,IVORY PANTRY HANGING LAMP ,116,1355.5,12.30909090909091,44,-0.09482494468557565,1.6421009219154672,5.236413,9.370128,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23106,ZINC HEARTS PLANT POT HOLDER,283,769.27,2.772,50,0.1317475744101369,0.2021293531884104,3.2822373,5.8382792,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23107,WHITE WIRE PLANT POT HOLDER,340,919.8000000000001,2.7391803278688527,61,0.2513186025178142,0.20566322880139631,3.1022153,5.90351,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23108,SET OF 10 LED DOLLY LIGHTS,2192,12972.73,6.147840909090909,351,1.4980995147204352,1.1015890409276328,0.006203185,9.880748,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
23109,LED TEA LIGHTS,2310,6484.9,2.904655172413793,228,1.331118525538397,0.3770170304113334,-0.7765622,7.819096,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23110,PARISIENNE KEY CABINET ,662,3673.7,5.713636363636364,219,0.899983910091376,0.9607120351216605,2.1758802,9.468917,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23111,PARISIENNE SEWING BOX,296,3464.8,12.281600000000001,124,0.5215499339461608,1.7087566694438574,4.7475996,9.94224,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23112,PARISIENNE CURIO CABINET,471,3437.3,7.453551912568306,183,0.7521558007116191,1.2125685945110616,3.2775886,9.909999,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23113,PANTRY CHOPPING BOARD,1138,5695.860000000001,4.92,43,0.7329530697483285,0.8043877554855818,2.4431813,8.702205,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23114,VINTAGE LEAF CHOPPING BOARD  ,144,684.0,4.930487804878049,41,-0.11981004555540001,0.7019215942131227,4.4949656,7.4660816,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23115,RED APPLES CHOPPING BOARD   ,144,684.0,4.928947368421053,38,-0.13718079409915904,0.6998978099164523,4.4951396,7.4431896,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23116,VEGETABLE GARDEN CHOPPING BOARD,70,317.70000000000005,4.902941176470589,17,-0.6165249175211148,0.6381426770186985,5.883181,6.8023663,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23117,POPPY FIELDS CHOPPING BOARD,85,420.75,4.95,39,-0.333801702292603,0.6831874162958459,5.402483,7.0121684,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23118,PARISIENNE JEWELLERY DRAWER ,765,5399.02,7.4600888888888885,225,0.9881047270696669,1.2379625586457925,2.8526368,10.137401,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23119,PACK OF 6 LARGE FRUIT STRAWS ,2155,1275.71,0.6479310344827586,116,0.9152271269401758,-0.7132243443715027,-0.61894095,-0.6588966,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23120,PACK OF 6 SMALL FRUIT STRAWS,1617,644.58,0.41857142857142854,79,0.6436339438630843,-0.9340943209335644,0.86825395,-1.1173348,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2460,958.32,0.41608695652173916,87,0.8299491107381846,-0.9161312049332423,0.04471093,-1.5372869,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23122,PARTY CHARMS 50 PIECES,2091,1552.65,0.8202061855670103,94,0.8908781782814595,-0.591481496736506,-0.9794827,-0.017346082,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23123,COCKTAIL SWORDS 50 PIECES,899,705.2500000000001,0.8235294117647058,68,0.4880503743041599,-0.6316344497515191,1.2210091,1.1230536,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23124,18PC WOODEN CUTLERY SET DISPOSABLE,503,595.15,1.24125,24,0.07966459493287639,-0.4231744090617057,2.9375722,2.8519924,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23125,6PC WOOD PLATE SET DISPOSABLE,405,443.25,1.236875,16,-0.1144345987000874,-0.45223392189248796,3.35564,2.770432,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23126,DOLLCRAFT GIRL AMELIE KIT,1084,5272.28,5.0150549450549455,271,1.1330522845463973,0.8591773307902786,0.7515671,9.44242,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23127,DOLLCRAFT GIRL NICOLE,713,3506.3900000000003,4.968695652173913,182,0.8748591707232851,0.8228183370584211,1.8472793,9.094992,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23128,FELTCRAFT BOY JEAN-PAUL KIT,431,2085.13,4.970697674418605,129,0.5886680394795316,0.7896299062255924,2.6764746,8.6559305,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23129,HEART SHAPED HOLLY WREATH,942,3933.1800000000003,4.418727272727273,165,0.940460280645615,0.7147503801222619,1.6447515,8.919875,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23130,MISTLETOE HEART WREATH GREEN,918,3748.42,4.234790419161677,167,0.9322899937209237,0.6748534941917227,1.6006099,8.866449,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23131,MISTLETOE HEART WREATH CREAM,893,3632.63,4.207614678899083,108,0.8194208615906373,0.6574339929812906,1.8246567,8.739075,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23132,SMALL IVORY HEART WALL ORGANISER,1008,4989.08,5.735531914893618,141,0.941202932759157,0.9625694998535212,2.1149032,9.421305,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23133,LARGE IVORY HEART WALL ORGANISER,759,5142.91,7.992164179104478,134,0.8477590635333757,1.2863838618514776,3.1024406,10.048296,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23134,LARGE ZINC HEART WALL ORGANISER,1064,6414.48,7.6710810810810806,37,0.6651606164655496,1.2223370863527228,3.524936,9.234944,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
23135,SMALL ZINC HEART WALL ORGANISER,1538,5378.8,5.191190476190476,42,0.7660506877975147,0.8306379330804221,2.4995503,8.705182,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
